Make,Vehicle Class,Engine Size(L),Cylinders,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km)
PORSCHE,MINICOMPACT,3.8,6,Z,11.9,8.7,10.5,27,242
PORSCHE,MINICOMPACT,3.8,6,Z,12.4,8.7,10.7,26,246
PORSCHE,MINICOMPACT,3.8,6,Z,12.2,8.7,10.6,27,244
PORSCHE,MINICOMPACT,3.8,6,Z,12.5,8.9,10.9,26,251
PORSCHE,TWO-SEATER,3.8,6,Z,16,11.5,14,20,322
PORSCHE,MINICOMPACT,3.4,6,Z,12.3,8.9,10.8,26,248
PORSCHE,MINICOMPACT,3.4,6,Z,12.9,9,11.1,25,255
PORSCHE,MINICOMPACT,3.8,6,Z,12.8,9.3,11.2,25,258
PORSCHE,MINICOMPACT,3.8,6,Z,13.1,9.2,11.4,25,262
PORSCHE,MINICOMPACT,3.8,6,Z,13.7,9.6,11.9,24,274
PORSCHE,MINICOMPACT,3.8,6,Z,13.7,9.6,11.9,24,274
PORSCHE,MINICOMPACT,3.8,6,Z,13.7,9.6,11.9,24,274
PORSCHE,MINICOMPACT,3.8,6,Z,13.7,9.6,11.9,24,274
PORSCHE,TWO-SEATER,2.7,6,Z,10.7,7.4,9.2,31,212
PORSCHE,TWO-SEATER,2.7,6,Z,11.5,7.9,9.9,29,228
PORSCHE,TWO-SEATER,3.4,6,Z,10.9,7.7,9.5,30,218
PORSCHE,TWO-SEATER,3.4,6,Z,12.1,8.9,10.7,26,246
PORSCHE,TWO-SEATER,3.4,6,Z,11.3,7.9,9.8,29,225
PORSCHE,TWO-SEATER,3.4,6,Z,11.9,8.6,10.4,27,239
PORSCHE,SUV - STANDARD,3,6,D,11.8,8.1,10.2,28,277
PORSCHE,SUV - STANDARD,3.6,6,Z,14.3,9.6,12.2,23,286
PORSCHE,SUV - STANDARD,4.8,8,Z,16.7,11.2,14.2,20,327
PORSCHE,TWO-SEATER,2.7,6,Z,10.7,7.4,9.2,31,212
PORSCHE,TWO-SEATER,2.7,6,Z,11.5,7.9,9.9,29,228
PORSCHE,TWO-SEATER,3.4,6,Z,10.9,7.7,9.5,30,218
PORSCHE,TWO-SEATER,3.4,6,Z,12.1,8.9,10.7,26,246
PORSCHE,TWO-SEATER,3.4,6,Z,11.3,7.9,9.8,29,225
PORSCHE,TWO-SEATER,3.4,6,Z,11.9,8.6,10.4,27,239
PORSCHE,SUV - SMALL,3,6,Z,13.7,10.3,12.2,23,281
PORSCHE,SUV - SMALL,3.6,6,Z,14.2,10.1,12.3,23,283
PORSCHE,FULL-SIZE,3.6,6,Z,12.9,8.4,10.9,26,251
PORSCHE,FULL-SIZE,3.6,6,Z,13.1,8.7,11.1,25,255
PORSCHE,FULL-SIZE,3,6,Z,13.4,8.8,11.4,25,262
PORSCHE,FULL-SIZE,3,6,Z,13.7,8.9,11.5,25,264
PORSCHE,FULL-SIZE,4.8,8,Z,15.1,9.7,12.7,22,292
PORSCHE,FULL-SIZE,3,6,Z,13.4,8.8,11.4,25,262
PORSCHE,FULL-SIZE,4.8,8,Z,15.3,9.7,12.8,22,294
PORSCHE,FULL-SIZE,4.8,8,Z,15.4,9.8,12.9,22,297
PORSCHE,FULL-SIZE,4.8,8,Z,15.3,9.7,12.8,22,294
PORSCHE,FULL-SIZE,4.8,8,Z,15.4,9.8,12.9,22,297
PORSCHE,MINICOMPACT,3.4,6,Z,11.6,8.4,10.1,28,238
PORSCHE,MINICOMPACT,3.4,6,Z,12.3,8.6,10.6,27,249
PORSCHE,MINICOMPACT,3.4,6,Z,11.5,8.4,10.1,28,236
PORSCHE,MINICOMPACT,3.4,6,Z,12.3,8.7,10.7,26,251
PORSCHE,MINICOMPACT,3.8,6,Z,12.7,9,11,26,259
PORSCHE,MINICOMPACT,3.8,6,Z,12.9,9,11.2,25,262
PORSCHE,MINICOMPACT,3.8,6,Z,12.7,9.2,11.1,25,260
PORSCHE,MINICOMPACT,3.8,6,Z,13.4,9.3,11.6,24,272
PORSCHE,MINICOMPACT,3.8,6,Z,11.9,8.7,10.5,27,245
PORSCHE,MINICOMPACT,3.8,6,Z,12.4,8.7,10.7,26,252
PORSCHE,MINICOMPACT,3.8,6,Z,12.2,8.7,10.6,27,250
PORSCHE,MINICOMPACT,3.8,6,Z,12.5,8.9,10.9,26,255
PORSCHE,MINICOMPACT,3.4,6,Z,11.7,8.5,10.2,28,240
PORSCHE,MINICOMPACT,3.4,6,Z,12.3,8.7,10.7,26,251
PORSCHE,MINICOMPACT,3.4,6,Z,11.9,8.8,10.5,27,246
PORSCHE,MINICOMPACT,3.4,6,Z,12.5,9,10.9,26,257
PORSCHE,MINICOMPACT,3.8,6,Z,12.7,9.2,11.1,25,260
PORSCHE,MINICOMPACT,3.8,6,Z,13,9.2,11.3,25,265
PORSCHE,MINICOMPACT,3.8,6,Z,13.1,9.4,11.4,25,268
PORSCHE,MINICOMPACT,3.8,6,Z,13.4,9.3,11.6,24,272
PORSCHE,MINICOMPACT,3.8,6,Z,12.2,8.9,10.7,26,251
PORSCHE,MINICOMPACT,3.8,6,Z,12.7,8.9,11,26,258
PORSCHE,MINICOMPACT,3.8,6,Z,12.5,9.1,11,26,257
PORSCHE,MINICOMPACT,3.8,6,Z,12.9,9.2,11.2,25,262
PORSCHE,TWO-SEATER,3.8,6,Z,16,11.5,14,20,329
PORSCHE,TWO-SEATER,4,6,Z,16.3,11.8,14.3,20,334
PORSCHE,MINICOMPACT,3.4,6,Z,12.3,8.9,10.8,26,253
PORSCHE,MINICOMPACT,3.4,6,Z,12.9,9,11.1,25,261
PORSCHE,MINICOMPACT,3.8,6,Z,12.8,9.3,11.2,25,260
PORSCHE,MINICOMPACT,3.8,6,Z,13.1,9.2,11.4,25,267
PORSCHE,MINICOMPACT,3.8,6,Z,13.7,9.6,11.9,24,278
PORSCHE,MINICOMPACT,3.8,6,Z,13.7,9.6,11.9,24,278
PORSCHE,MINICOMPACT,3.8,6,Z,13.7,9.6,11.9,24,278
PORSCHE,MINICOMPACT,3.8,6,Z,13.7,9.6,11.9,24,278
PORSCHE,TWO-SEATER,2.7,6,Z,10.7,7.4,9.2,31,217
PORSCHE,TWO-SEATER,2.7,6,Z,11.5,7.9,9.9,29,232
PORSCHE,TWO-SEATER,3.4,6,Z,10.9,7.7,9.5,30,222
PORSCHE,TWO-SEATER,3.4,6,Z,12.1,8.9,10.7,26,250
PORSCHE,TWO-SEATER,3.4,6,Z,11.3,7.9,9.8,29,230
PORSCHE,TWO-SEATER,3.4,6,Z,11.9,8.6,10.4,27,245
PORSCHE,TWO-SEATER,3.8,6,Z,13.1,9.9,11.6,24,272
PORSCHE,SUV - STANDARD,3.6,6,Z,13.5,9.7,11.8,24,277
PORSCHE,SUV - STANDARD,3,6,D,11.2,8.4,9.8,29,270
PORSCHE,SUV - STANDARD,3.6,6,Z,14.8,10.4,12.8,22,300
PORSCHE,SUV - STANDARD,3.6,6,Z,14.3,9.6,12.2,23,286
PORSCHE,SUV - STANDARD,4.8,8,Z,16.7,11.2,14.2,20,334
PORSCHE,SUV - STANDARD,4.8,8,Z,16.9,11.2,14.3,20,336
PORSCHE,TWO-SEATER,2.7,6,Z,10.7,7.4,9.2,31,217
PORSCHE,TWO-SEATER,2.7,6,Z,11.5,7.9,9.9,29,232
PORSCHE,TWO-SEATER,3.8,6,Z,13.3,10.1,11.8,24,277
PORSCHE,TWO-SEATER,3.4,6,Z,10.9,7.7,9.5,30,222
PORSCHE,TWO-SEATER,3.4,6,Z,12.1,8.9,10.7,26,250
PORSCHE,TWO-SEATER,3.4,6,Z,11.3,7.9,9.8,29,230
PORSCHE,TWO-SEATER,3.4,6,Z,11.9,8.6,10.4,27,245
PORSCHE,SUV - SMALL,3,6,Z,13.7,10.3,12.2,23,285
PORSCHE,SUV - SMALL,3.6,6,Z,14.2,10.1,12.3,23,287
PORSCHE,FULL-SIZE,3.6,6,Z,12.9,8.4,10.9,26,255
PORSCHE,FULL-SIZE,4.8,8,Z,15.1,9.7,12.7,22,298
PORSCHE,FULL-SIZE,3,6,Z,13.4,8.8,11.4,25,267
PORSCHE,FULL-SIZE,3.6,6,Z,13.1,8.7,11.1,25,262
PORSCHE,FULL-SIZE,3,6,Z,13.4,8.8,11.4,25,267
PORSCHE,FULL-SIZE,3,6,Z,13.7,8.9,11.5,25,271
PORSCHE,FULL-SIZE,4.8,8,Z,15.3,9.7,12.8,22,300
PORSCHE,FULL-SIZE,4.8,8,Z,15.4,9.8,12.9,22,303
PORSCHE,FULL-SIZE,4.8,8,Z,15.3,9.7,12.8,22,300
PORSCHE,FULL-SIZE,4.8,8,Z,15.4,9.8,12.9,22,303
PORSCHE,MINICOMPACT,3,6,Z,10.6,8,9.4,30,221
PORSCHE,MINICOMPACT,3,6,Z,11.8,8.1,10.1,28,237
PORSCHE,MINICOMPACT,3,6,Z,10.8,8.3,9.7,29,227
PORSCHE,MINICOMPACT,3,6,Z,12,8.2,10.3,27,241
PORSCHE,MINICOMPACT,3,6,Z,10.8,8.3,9.7,29,226
PORSCHE,MINICOMPACT,3,6,Z,12.1,8.3,10.4,27,242
PORSCHE,MINICOMPACT,3,6,Z,10.8,8.4,9.7,29,228
PORSCHE,MINICOMPACT,3,6,Z,12.1,8.3,10.4,27,243
PORSCHE,MINICOMPACT,3,6,Z,10.7,8.3,9.6,29,225
PORSCHE,MINICOMPACT,3,6,Z,12.1,8.3,10.4,27,242
PORSCHE,MINICOMPACT,3,6,Z,11,8.4,9.8,29,230
PORSCHE,MINICOMPACT,3,6,Z,12.2,8.5,10.5,27,246
PORSCHE,MINICOMPACT,3,6,Z,11,8.5,9.9,29,232
PORSCHE,MINICOMPACT,3,6,Z,12.1,8.4,10.4,27,243
PORSCHE,MINICOMPACT,3,6,Z,10.9,8.5,9.9,29,231
PORSCHE,MINICOMPACT,3,6,Z,12.2,8.5,10.5,27,246
PORSCHE,MINICOMPACT,3,6,Z,10.9,8.4,9.8,29,228
PORSCHE,MINICOMPACT,3,6,Z,12.2,8.5,10.5,27,246
PORSCHE,MINICOMPACT,3,6,Z,11.1,8.6,10,28,233
PORSCHE,MINICOMPACT,3,6,Z,12.2,8.5,10.5,27,246
PORSCHE,MINICOMPACT,3.8,6,Z,12.6,9.9,11.4,25,266
PORSCHE,MINICOMPACT,3.8,6,Z,12.6,9.9,11.4,25,267
PORSCHE,MINICOMPACT,3.8,6,Z,12.6,9.9,11.4,25,266
PORSCHE,MINICOMPACT,3.8,6,Z,12.6,9.9,11.4,25,267
PORSCHE,TWO-SEATER,2,4,Z,10.5,8,9.4,30,219
PORSCHE,TWO-SEATER,2,4,Z,11,8.3,9.8,29,229
PORSCHE,TWO-SEATER,2.5,4,Z,11,8.4,9.9,29,230
PORSCHE,TWO-SEATER,2.5,4,Z,12.1,9,10.7,26,249
PORSCHE,SUV - STANDARD,3.6,6,Z,12.9,9.7,11.5,25,268
PORSCHE,SUV - STANDARD,3.6,6,Z,13.6,10.2,12.1,23,281
PORSCHE,SUV - STANDARD,3.6,6,Z,13.9,9.6,12,24,281
PORSCHE,SUV - STANDARD,3.6,6,Z,14.5,10.4,12.6,22,296
PORSCHE,SUV - STANDARD,4.8,8,Z,16.7,11.2,14.2,20,334
PORSCHE,SUV - STANDARD,4.8,8,Z,16.7,11.2,14.2,20,334
PORSCHE,TWO-SEATER,2,4,Z,10.5,8,9.4,30,219
PORSCHE,TWO-SEATER,2,4,Z,11,8.3,9.8,29,229
PORSCHE,TWO-SEATER,2.5,4,Z,11,8.4,9.9,29,230
PORSCHE,TWO-SEATER,2.5,4,Z,12.1,9,10.7,26,249
PORSCHE,SUV - SMALL,2,4,Z,11.6,9.3,10.6,27,248
PORSCHE,SUV - SMALL,3,6,Z,13.7,10.3,12.2,23,285
PORSCHE,SUV - SMALL,3,6,Z,13.8,10.3,12.3,23,287
PORSCHE,SUV - SMALL,3.6,6,Z,14.2,10.1,12.3,23,287
PORSCHE,MINICOMPACT,3,6,Z,10.6,8,9.4,30,221
PORSCHE,MINICOMPACT,3,6,Z,11.8,8.1,10.1,28,237
PORSCHE,MINICOMPACT,3,6,Z,10.8,8.3,9.7,29,227
PORSCHE,MINICOMPACT,3,6,Z,12,8.2,10.3,27,241
PORSCHE,MINICOMPACT,3,6,Z,11.5,9.1,10.4,27,243
PORSCHE,MINICOMPACT,3,6,Z,13,8.9,11.1,25,260
PORSCHE,MINICOMPACT,3,6,Z,11.8,9.2,10.6,27,249
PORSCHE,MINICOMPACT,3,6,Z,12.7,9,11,26,258
PORSCHE,MINICOMPACT,3,6,Z,10.8,8.3,9.7,29,226
PORSCHE,MINICOMPACT,3,6,Z,12.1,8.3,10.4,27,242
PORSCHE,MINICOMPACT,3,6,Z,10.8,8.4,9.7,29,228
PORSCHE,MINICOMPACT,3,6,Z,12.1,8.3,10.4,27,243
PORSCHE,MINICOMPACT,3,6,Z,10.7,8.3,9.6,29,225
PORSCHE,MINICOMPACT,3,6,Z,12.1,8.3,10.4,27,242
PORSCHE,MINICOMPACT,3,6,Z,11,8.4,9.8,29,230
PORSCHE,MINICOMPACT,3,6,Z,12.2,8.5,10.5,27,246
PORSCHE,MINICOMPACT,3,6,Z,11.8,9.2,10.6,27,248
PORSCHE,MINICOMPACT,3,6,Z,12.8,8.9,11,26,257
PORSCHE,MINICOMPACT,3,6,Z,11.9,9.3,10.7,26,250
PORSCHE,MINICOMPACT,3,6,Z,12.9,9.1,11.1,25,260
PORSCHE,MINICOMPACT,3,6,Z,11,8.5,9.9,29,232
PORSCHE,MINICOMPACT,3,6,Z,12.1,8.4,10.4,27,243
PORSCHE,MINICOMPACT,3,6,Z,10.9,8.5,9.9,29,231
PORSCHE,MINICOMPACT,3,6,Z,12.2,8.5,10.5,27,246
PORSCHE,TWO-SEATER,4,6,Z,15.8,11.6,13.9,20,324
PORSCHE,TWO-SEATER,4,6,Z,18,11.5,15.1,19,352
PORSCHE,MINICOMPACT,3,6,Z,10.9,8.4,9.8,29,228
PORSCHE,MINICOMPACT,3,6,Z,12.2,8.5,10.5,27,246
PORSCHE,MINICOMPACT,3,6,Z,12.1,9.2,10.8,26,251
PORSCHE,MINICOMPACT,3,6,Z,13.2,9.2,11.4,25,266
PORSCHE,MINICOMPACT,3,6,Z,11.1,8.6,10,28,233
PORSCHE,MINICOMPACT,3,6,Z,12.2,8.5,10.5,27,246
PORSCHE,MINICOMPACT,3.8,6,Z,12.6,9.9,11.4,25,266
PORSCHE,MINICOMPACT,3.8,6,Z,12.6,9.9,11.4,25,267
PORSCHE,MINICOMPACT,3.8,6,Z,12.6,9.9,11.4,25,266
PORSCHE,MINICOMPACT,3.8,6,Z,12.6,9.9,11.4,25,267
PORSCHE,MINICOMPACT,3.8,6,Z,13.8,10.3,12.3,23,285
PORSCHE,TWO-SEATER,2,4,Z,10.5,8,9.4,30,219
PORSCHE,TWO-SEATER,2,4,Z,11,8.3,9.8,29,229
PORSCHE,TWO-SEATER,2.5,4,Z,11.8,9.2,10.6,27,249
PORSCHE,TWO-SEATER,2.5,4,Z,12.3,9.4,11,26,257
PORSCHE,TWO-SEATER,2.5,4,Z,11,8.4,9.9,29,230
PORSCHE,TWO-SEATER,2.5,4,Z,12.1,9,10.7,26,249
PORSCHE,SUV - STANDARD,3.6,6,Z,12.9,9.7,11.5,25,268
PORSCHE,SUV - STANDARD,3.6,6,Z,14.5,10.4,12.6,22,296
PORSCHE,SUV - STANDARD,3.6,6,Z,13.6,10.2,12.1,23,281
PORSCHE,SUV - STANDARD,3.6,6,Z,13.9,9.6,12,24,281
PORSCHE,SUV - STANDARD,4.8,8,Z,16.7,11.2,14.3,20,334
PORSCHE,SUV - STANDARD,4.8,8,Z,16.7,11.2,14.3,20,334
PORSCHE,TWO-SEATER,2,4,Z,10.5,8,9.4,30,219
PORSCHE,TWO-SEATER,2,4,Z,11,8.3,9.8,29,229
PORSCHE,TWO-SEATER,2.5,4,Z,11.8,9.2,10.6,27,249
PORSCHE,TWO-SEATER,2.5,4,Z,12.3,9.4,11,26,257
PORSCHE,TWO-SEATER,2.5,4,Z,11,8.4,9.9,29,230
PORSCHE,TWO-SEATER,2.5,4,Z,12.1,9,10.7,26,249
PORSCHE,SUV - SMALL,2,4,Z,11.6,9.3,10.6,27,248
PORSCHE,SUV - SMALL,3,6,Z,13.8,10.3,12.3,23,287
PORSCHE,SUV - SMALL,3,6,Z,13.7,10.3,12.2,23,285
PORSCHE,SUV - SMALL,3.6,6,Z,14.2,10.1,12.3,23,287
PORSCHE,SUV - SMALL,3.6,6,Z,14.1,10.1,12.3,23,286
PORSCHE,FULL-SIZE,3,6,Z,11,8.3,9.8,29,229
PORSCHE,FULL-SIZE,3,6,Z,11.3,8.6,10.1,28,235
PORSCHE,FULL-SIZE,3,6,Z,11.3,8.6,10.1,28,235
PORSCHE,FULL-SIZE,3,6,Z,11.5,9,10.4,27,242
PORSCHE,FULL-SIZE,2.9,6,Z,11.3,8.5,10.1,28,235
PORSCHE,FULL-SIZE,2.9,6,Z,11.3,8.5,10.1,28,235
PORSCHE,FULL-SIZE,2.9,6,Z,12.1,9,10.7,26,249
PORSCHE,FULL-SIZE,4,8,Z,12.8,9.2,11.2,25,261
PORSCHE,FULL-SIZE,4,8,Z,12.8,9.2,11.2,25,261
PORSCHE,FULL-SIZE,4,8,Z,13.4,10.1,11.9,24,279
PORSCHE,MINICOMPACT,3,6,Z,10.6,8,9.4,30,221
PORSCHE,MINICOMPACT,3,6,Z,11.8,8.1,10.1,28,237
PORSCHE,MINICOMPACT,3,6,Z,10.8,8.3,9.7,29,227
PORSCHE,MINICOMPACT,3,6,Z,12,8.2,10.3,27,241
PORSCHE,MINICOMPACT,3,6,Z,11.5,9.1,10.4,27,243
PORSCHE,MINICOMPACT,3,6,Z,13,8.9,11.2,25,260
PORSCHE,MINICOMPACT,3,6,Z,11.8,9.2,10.7,26,249
PORSCHE,MINICOMPACT,3,6,Z,12.7,9,11,26,258
PORSCHE,MINICOMPACT,3,6,Z,10.8,8.3,9.7,29,226
PORSCHE,MINICOMPACT,3,6,Z,12.1,8.3,10.3,27,242
PORSCHE,MINICOMPACT,3,6,Z,10.8,8.4,9.7,29,228
PORSCHE,MINICOMPACT,3,6,Z,12.1,8.3,10.4,27,243
PORSCHE,MINICOMPACT,3,6,Z,11.9,9.1,10.6,27,248
PORSCHE,MINICOMPACT,3,6,Z,14.6,9.4,12.3,23,286
PORSCHE,MINICOMPACT,3,6,Z,10.7,8.3,9.6,29,225
PORSCHE,MINICOMPACT,3,6,Z,12.1,8.3,10.4,27,242
PORSCHE,MINICOMPACT,3,6,Z,11,8.4,9.8,29,230
PORSCHE,MINICOMPACT,3,6,Z,12.2,8.5,10.5,27,246
PORSCHE,MINICOMPACT,3,6,Z,11.8,9.2,10.6,27,248
PORSCHE,MINICOMPACT,3,6,Z,12.8,8.9,11,26,257
PORSCHE,MINICOMPACT,3,6,Z,11.9,9.3,10.7,26,250
PORSCHE,MINICOMPACT,3,6,Z,12.9,9.1,11.2,25,260
PORSCHE,MINICOMPACT,3,6,Z,11.1,8.5,9.9,29,232
PORSCHE,MINICOMPACT,3,6,Z,12.1,8.4,10.4,27,243
PORSCHE,MINICOMPACT,3,6,Z,11,8.5,9.9,29,231
PORSCHE,MINICOMPACT,3,6,Z,12.2,8.5,10.5,27,246
PORSCHE,TWO-SEATER,3.8,6,Z,15.3,11.2,13.5,21,315
PORSCHE,TWO-SEATER,4,6,Z,15.8,11.7,13.9,20,324
PORSCHE,TWO-SEATER,4,6,Z,18,11.5,15.1,19,352
PORSCHE,TWO-SEATER,4,6,Z,16.1,12.2,14.4,20,335
PORSCHE,TWO-SEATER,4,6,Z,16.4,11.2,14.1,20,334
PORSCHE,TWO-SEATER,4,6,Z,17.4,12.4,15.1,19,350
PORSCHE,MINICOMPACT,3,6,Z,10.9,8.4,9.8,29,228
PORSCHE,MINICOMPACT,3,6,Z,12.2,8.5,10.5,27,246
PORSCHE,MINICOMPACT,3,6,Z,12.1,9.2,10.8,26,251
PORSCHE,MINICOMPACT,3,6,Z,13.2,9.2,11.4,25,266
PORSCHE,MINICOMPACT,3,6,Z,11.1,8.6,10,28,233
PORSCHE,MINICOMPACT,3,6,Z,12.2,8.5,10.5,27,246
PORSCHE,MINICOMPACT,3.8,6,Z,12.6,9.9,11.4,25,266
PORSCHE,MINICOMPACT,3.8,6,Z,12.7,9.9,11.4,25,267
PORSCHE,MINICOMPACT,3.8,6,Z,12.6,9.9,11.4,25,266
PORSCHE,MINICOMPACT,3.8,6,Z,12.7,9.9,11.4,25,267
PORSCHE,MINICOMPACT,3.8,6,Z,14.3,10.9,12.7,22,297
PORSCHE,TWO-SEATER,2,4,Z,10.5,8,9.4,30,219
PORSCHE,TWO-SEATER,2,4,Z,11,8.3,9.8,29,229
PORSCHE,TWO-SEATER,2.5,4,Z,11.8,9.2,10.6,27,249
PORSCHE,TWO-SEATER,2.5,4,Z,12.3,9.4,11,26,257
PORSCHE,TWO-SEATER,2.5,4,Z,11.1,8.4,9.9,29,231
PORSCHE,TWO-SEATER,2.5,4,Z,12.1,9,10.7,26,249
PORSCHE,SUV - STANDARD,3,6,Z,12.5,10,11.4,25,265
PORSCHE,SUV - STANDARD,2.9,6,Z,12.9,10.4,11.8,24,275
PORSCHE,SUV - STANDARD,4,8,Z,15.6,12.4,14.1,20,329
PORSCHE,TWO-SEATER,2,4,Z,10.5,8,9.4,30,219
PORSCHE,TWO-SEATER,2,4,Z,11,8.3,9.8,29,229
PORSCHE,TWO-SEATER,2.5,4,Z,11.8,9.2,10.6,27,249
PORSCHE,TWO-SEATER,2.5,4,Z,12.3,9.4,11,26,257
PORSCHE,TWO-SEATER,2.5,4,Z,11.1,8.4,9.9,29,231
PORSCHE,TWO-SEATER,2.5,4,Z,12.1,9,10.7,26,249
PORSCHE,SUV - SMALL,2,4,Z,12.2,10.2,11.3,25,264
PORSCHE,SUV - SMALL,3,6,Z,12.9,10.2,11.7,24,272
PORSCHE,FULL-SIZE,3,6,Z,12.4,8.7,10.7,26,250
PORSCHE,FULL-SIZE,3,6,Z,12.4,9,10.9,26,253
PORSCHE,FULL-SIZE,3,6,Z,12.4,9,10.9,26,253
PORSCHE,FULL-SIZE,3,6,Z,12.2,8.9,10.7,26,250
PORSCHE,FULL-SIZE,2.9,6,Z,13.1,8.9,11.2,25,261
PORSCHE,FULL-SIZE,2.9,6,Z,13.1,8.9,11.2,25,261
PORSCHE,FULL-SIZE,2.9,6,Z,13.1,9.8,11.6,24,273
PORSCHE,FULL-SIZE,4,8,Z,14.5,10.2,12.6,22,295
PORSCHE,FULL-SIZE,4,8,Z,15.7,10.5,13.4,21,313
PORSCHE,FULL-SIZE,4,8,Z,12.8,9.2,11.2,25,261
PORSCHE,FULL-SIZE,4,8,Z,12.8,9.2,11.2,25,261
PORSCHE,FULL-SIZE,4,8,Z,13.4,10.1,11.9,24,279
PORSCHE,MINICOMPACT,3,6,Z,13.1,9.7,11.5,25,271
PORSCHE,MINICOMPACT,3,6,Z,12.7,10.2,11.6,24,272
PORSCHE,MINICOMPACT,3,6,Z,13.1,10.2,11.8,24,277
PORSCHE,MINICOMPACT,3,6,Z,13.1,10.2,11.8,24,277
PORSCHE,SUV - STANDARD,3,6,Z,12.5,10.3,11.5,25,269
PORSCHE,SUV - STANDARD,2.9,6,Z,13.1,10.5,11.9,24,278
PORSCHE,SUV - STANDARD,4,8,Z,15.6,12.4,14.1,20,329
PORSCHE,SUV - SMALL,2,4,Z,12.2,10.2,11.3,25,264
PORSCHE,SUV - SMALL,3,6,Z,12.9,10.2,11.7,24,272
PORSCHE,FULL-SIZE,3,6,Z,12.4,8.7,10.7,26,250
PORSCHE,FULL-SIZE,3,6,Z,12.4,9,10.9,26,253
PORSCHE,FULL-SIZE,3,6,Z,12.4,9,10.9,26,253
PORSCHE,FULL-SIZE,3,6,Z,12.2,8.9,10.7,26,250
PORSCHE,FULL-SIZE,2.9,6,Z,13.1,8.9,11.2,25,261
PORSCHE,FULL-SIZE,2.9,6,Z,13.1,8.9,11.2,25,261
PORSCHE,FULL-SIZE,2.9,6,Z,13.1,9.8,11.6,24,273
PORSCHE,FULL-SIZE,4,8,Z,14.5,10.2,12.6,22,295
PORSCHE,FULL-SIZE,4,8,Z,15.7,10.5,13.4,21,313
PORSCHE,FULL-SIZE,4,8,Z,12.8,9.2,11.2,25,261
PORSCHE,FULL-SIZE,4,8,Z,12.8,9.2,11.2,25,261
PORSCHE,FULL-SIZE,4,8,Z,13.4,10.1,11.9,24,279
ROLLS-ROYCE,FULL-SIZE,6.6,12,Z,19.1,12.3,16,18,368
ROLLS-ROYCE,FULL-SIZE,6.6,12,Z,19.1,12.3,16,18,368
ROLLS-ROYCE,FULL-SIZE,6.7,12,Z,20.7,12.8,17.1,17,393
ROLLS-ROYCE,COMPACT,6.7,12,Z,20.7,12.8,17.1,17,393
ROLLS-ROYCE,COMPACT,6.7,12,Z,20.7,12.7,17.1,17,393
ROLLS-ROYCE,FULL-SIZE,6.7,12,Z,20.7,12.7,17.1,17,393
ROLLS-ROYCE,MID-SIZE,6.6,12,Z,18.7,11.8,15.6,18,359
ROLLS-ROYCE,FULL-SIZE,6.6,12,Z,19.2,12.4,16.1,18,370
ROLLS-ROYCE,FULL-SIZE,6.6,12,Z,19.2,12.4,16.1,18,370
ROLLS-ROYCE,FULL-SIZE,6.7,12,Z,20.9,12.7,17.2,16,396
ROLLS-ROYCE,FULL-SIZE,6.7,12,Z,20.7,12.9,17.2,16,396
ROLLS-ROYCE,COMPACT,6.7,12,Z,20.9,12.7,17.2,16,396
ROLLS-ROYCE,COMPACT,6.7,12,Z,20.7,12.9,17.2,16,396
ROLLS-ROYCE,MID-SIZE,6.6,12,Z,18.7,11.8,15.6,18,359
ROLLS-ROYCE,FULL-SIZE,6.6,12,Z,19.2,12.4,16.1,18,373
ROLLS-ROYCE,FULL-SIZE,6.6,12,Z,19.2,12.4,16.1,18,373
ROLLS-ROYCE,FULL-SIZE,6.7,12,Z,20.9,12.7,17.2,16,403
ROLLS-ROYCE,FULL-SIZE,6.7,12,Z,20.7,12.9,17.2,16,404
ROLLS-ROYCE,COMPACT,6.7,12,Z,20.9,12.7,17.2,16,403
ROLLS-ROYCE,COMPACT,6.7,12,Z,20.7,12.9,17.2,16,404
ROLLS-ROYCE,MID-SIZE,6.6,12,Z,18.8,11.8,15.6,18,367
ROLLS-ROYCE,COMPACT,6.6,12,Z,20,12.6,16.7,17,390
ROLLS-ROYCE,FULL-SIZE,6.6,12,Z,20,12.6,16.7,17,390
ROLLS-ROYCE,FULL-SIZE,6.6,12,Z,20,12.6,16.7,17,390
ROLLS-ROYCE,FULL-SIZE,6.7,12,Z,20.7,12.7,17.1,17,400
ROLLS-ROYCE,FULL-SIZE,6.7,12,Z,20.7,12.7,17.1,17,400
ROLLS-ROYCE,COMPACT,6.7,12,Z,20.7,12.7,17.1,17,400
ROLLS-ROYCE,COMPACT,6.7,12,Z,20.6,12.8,17.1,17,401
ROLLS-ROYCE,MID-SIZE,6.6,12,Z,19,12.5,16.1,18,375
ROLLS-ROYCE,COMPACT,6.6,12,Z,20.3,13,17,17,397
ROLLS-ROYCE,FULL-SIZE,6.6,12,Z,20.3,13,17,17,397
ROLLS-ROYCE,FULL-SIZE,6.6,12,Z,20.3,13,17,17,397
ROLLS-ROYCE,FULL-SIZE,6.7,12,Z,20,12.4,16.6,17,387
ROLLS-ROYCE,FULL-SIZE,6.7,12,Z,20,12.4,16.6,17,387
ROLLS-ROYCE,MID-SIZE,6.6,12,Z,19.6,12.9,16.6,17,388
